User;Time;esta/no esta?
94674103;22879971;esta
18144209;26828339;no esta
84744167;26705033;no esta
27524790;27382578;no esta
34022275;4789754;esta
58829365;24468449;no esta
57176065;25311114;esta
73964249;23567330;esta
49476999;28073350;no esta
36394725;24699702;esta
43843660;23480290;esta
42249621;25338847;no esta
86295586;24613942;esta
99965090;23486263;esta
70501048;25352927;no esta
45511382;24968501;no esta
99335206;23286584;esta
62995691;23287437;esta
65401563;24958261;esta
82698365;24722742;no esta
96120785;24429196;no esta
33819799;25881140;esta
79940301;27426525;no esta
86694892;25761247;no esta
78725306;22934157;esta
16087718;25039754;no esta
14048397;28553776;no esta
61700087;26408499;no esta
53107968;23252450;esta
14111805;26785245;no esta
17681318;25826954;esta
09412803;25101621;esta
28816517;23748236;esta
32742766;24933088;no esta
44945185;25047861;no esta
36198243;23263971;esta
78983461;25329888;no esta
60966179;26669619;no esta
96165610;23729036;esta
75365087;22507064;esta
86007888;23257996;esta
12527009;23388557;esta
00130611;26036447;no esta
74636509;25013302;no esta
45672701;23109517;esta
45335342;25208288;no esta
76266120;24980021;no esta
93618727;24857995;no esta
94384302;25102902;no esta
14954330;25013728;no esta
35728400;28483803;no esta
32428616;25407115;no esta
15785471;24822154;esta
67793176;24934795;esta
47035712;27471325;no esta
52716007;26976392;no esta
69781613;22954638;esta
21892999;26725086;no esta
62276519;28511537;no esta
53945429;26883806;no esta
29179291;26598792;no esta
92868512;27595911;no esta
80993983;23429943;esta
95914172;26317620;no esta
18249717;27765725;no esta
34457831;26795486;no esta
80782796;25123381;no esta
21021984;25206154;no esta
41514119;26160180;esta
57379235;23403490;esta
17663409;23718370;esta
46407563;24849462;no esta
59692467;24587489;no esta
85849207;27307058;no esta
55671993;25907593;no esta
82095305;23119331;esta
70140389;24519222;no esta
31267166;25390048;no esta
32536060;25359327;no esta
64822730;25069622;no esta
99723479;25781727;no esta
76951327;23287863;esta
58671404;25708340;no esta
33414665;25474528;no esta
25353161;24772662;no esta
95660135;22905998;esta
84183431;28008071;no esta
27099940;24793995;no esta
08120349;25294475;no esta
97052271;25370847;esta
64730427;24729141;no esta
15927745;24010210;esta
78514287;23663757;esta
00832252;26081674;no esta
73263434;25379807;no esta
42565376;28231644;no esta
36544853;29005617;no esta
45664577;27585244;no esta
86468998;24870368;esta
30668849;28079324;no esta
63483601;27527645;no esta
71095368;26873139;no esta
75764453;25183541;no esta
00384866;25044448;no esta
22327678;28129671;no esta
79227300;24171489;esta
98358489;25122102;no esta
66238726;24718049;no esta
86522067;23306210;esta
72817780;24008503;esta
34208653;25331168;no esta
79230934;24859275;esta
75626712;26429833;no esta
58194561;29751002;no esta
99115070;24781622;no esta
87497349;23452130;esta
62518187;25681887;no esta
06842242;24966795;no esta
62089321;24655328;no esta
61963487;25851700;no esta
72009115;28318257;no esta
64368355;24738955;esta
22796858;28348124;no esta
23920227;27073672;no esta
98573982;25067915;no esta
55240455;23097997;esta
20165813;27130845;no esta
03567867;12966383;esta
57716965;24842208;no esta
98030074;27616818;no esta
34164032;28590470;no esta
96839550;30009989;no esta
27728380;28145458;no esta
59297611;28752177;no esta
02308794;28471430;no esta
12931490;25375968;no esta
67503268;27031859;no esta
73822116;26057780;no esta
37646425;22893197;esta
44379765;23894583;esta
13632642;27841244;no esta
39909624;25639221;no esta
51169390;28482523;no esta
04884811;25119114;no esta
93133767;23894156;esta
62926270;23814370;esta
78153704;25135328;esta
11272000;25334154;no esta
34501429;24868235;no esta
80951707;26173833;no esta
39262115;28777350;no esta
29746352;26875272;no esta
86995529;25052128;no esta
69478662;21728399;esta
17912385;6644045;esta
12275883;24840502;no esta
16673970;25495860;no esta
67783440;24999221;no esta
09351323;25035915;no esta
25189702;25133621;no esta
24489423;23521250;esta
32504094;23125730;esta
53534956;23268664;esta
39365267;27011379;no esta
54506042;25923807;no esta
47763443;24754315;no esta
99718158;23630476;esta
59792971;24946741;no esta
68819238;23136397;esta
18088631;24385249;no esta
98669931;25088821;no esta
38017499;23267383;esta
45004117;23749516;no esta
60361581;23861730;esta
21746958;26330420;no esta
57779058;24468875;no esta
22326749;23955169;esta
94962223;23616823;esta
46176024;23351437;esta
60868204;24836661;no esta
32670257;26947379;no esta
89676913;27004552;no esta
88693000;23965836;esta
76570827;16682645;esta
04473716;25371700;no esta
62326493;25099914;no esta
54867104;25017568;esta
59262452;23689356;esta
18070755;25714740;no esta
52419440;25303008;no esta
62903302;25697247;no esta
08569292;24805941;no esta
53054395;25555594;no esta
36951108;25184821;no esta
73287793;26733619;no esta
33752632;24761142;no esta
65742426;24407435;esta
24645338;24716342;esta
91713293;25437834;no esta
52920695;25317087;no esta
46864132;26053940;no esta
43975627;25305994;esta
36262006;26099593;no esta
36074785;24417675;esta
00794653;23423117;esta
45052466;4366074;esta
77777007;25331168;no esta
28081583;26634206;no esta
21006643;26452872;no esta
82913149;23036557;esta
23043786;25191222;no esta
30639913;24847754;no esta
97005114;26502366;no esta
79968508;26968712;esta
83577813;27106525;no esta
55873605;25617460;no esta
69633576;23349303;esta
59606508;24952288;esta
09079893;26112393;no esta
60290288;24843488;no esta
76548716;26531806;no esta
66647475;25322634;no esta
19867216;25010742;no esta
09465011;27382152;no esta
89361711;26808285;no esta
08513547;24532021;no esta
57983492;22944397;esta
77892849;24759862;no esta
71299552;24107063;esta
90684249;26729353;no esta
62235400;25684447;esta
86709760;24872928;no esta
17483686;25717727;esta
20073598;25066634;no esta
59899399;23186744;esta
35152675;25031221;no esta
01833060;26826633;no esta
18360631;26178953;no esta
46077537;27580552;esta
14631160;29541509;no esta
90875923;26643592;no esta
47547513;25443381;no esta
37456310;27499485;no esta
36240180;24807648;no esta
36146986;25269728;no esta
54930940;25081568;no esta
75697915;25814153;no esta
08992090;27679537;no esta
36171480;25859807;esta
90767785;26105140;no esta
27036009;27095005;no esta
04893167;24605835;esta
05484001;25874314;esta
70436394;24952288;no esta
07383182;25028661;no esta
09471090;25507381;no esta
47431085;26206686;no esta
80977887;25336714;no esta
47442686;23285303;esta
87692349;25295755;no esta
57064175;25681460;no esta
76968307;24319542;esta
17770758;27521671;no esta
72561158;25300875;no esta
57579037;23100557;esta
18852669;27951751;no esta
67386287;26161460;no esta
70325822;26623966;no esta
12554299;26978952;no esta
48224225;25522740;esta
99996004;25047861;no esta
76996734;27535325;no esta
53976139;26491273;no esta
82173442;25275275;no esta
34503601;25044874;no esta
36665036;26577032;no esta
49112674;23548557;esta
05008894;24812769;no esta
00220881;25335007;no esta
74623059;26402953;no esta
60228468;26140126;esta
97382103;25001782;no esta
69002825;23637730;esta
29433499;25721994;no esta
38145270;23284877;esta
54066716;25481354;no esta
66263259;28468016;no esta
26846977;29597829;no esta
25061796;27324978;no esta
41005915;24586209;esta
81145329;30194308;no esta
28471960;27345459;no esta
41050281;28040071;no esta
03341824;25568821;esta
74197597;27087752;no esta
56645548;24383115;esta
54109988;26653406;no esta
90315352;22503224;esta
10035067;25941300;no esta
04850860;28504710;no esta
49400162;24924555;no esta
77033641;23351437;esta
14733556;23807116;esta
48786593;25085408;no esta
82920368;23337783;esta
62804472;27420552;no esta
42479705;26888926;no esta
77512779;27694898;no esta
40662700;23778956;esta
06123595;26118793;no esta
48457612;26855646;no esta
27704801;25713034;esta
65950031;26292020;esta
84273314;29039322;no esta
49481159;25706633;no esta
11909676;7297697;esta
41906380;25284234;no esta
75016210;28638683;no esta
94696830;24839648;esta
73680041;26888925;no esta
04989718;24764555;no esta
82912305;23006690;esta
96795749;24907915;no esta
12994147;25237728;no esta
83389625;22805304;esta
90835214;23080504;esta
44048927;25411808;no esta
41205163;28088711;no esta
74089636;23842103;esta
44865260;22746851;esta
41075198;27636018;no esta
89473879;27066845;no esta
96568178;27433778;esta
39362865;24842635;no esta
79218198;27275485;no esta
09430424;25198901;esta
35995634;24839648;no esta
36268092;26053940;esta
70737487;27479431;no esta
33011690;5937912;esta
29942393;26016820;no esta
45518857;26895326;no esta
45397037;27673138;no esta
57146887;24942475;no esta
44701136;24911328;no esta
43458462;25560714;no esta
01067130;25182688;no esta
24813945;23300664;esta
22760273;24756021;no esta
76915198;24712502;no esta
51207086;27073245;esta
12016233;29360176;no esta
33841830;28486790;no esta
35924261;24843061;no esta
96804295;25573514;no esta
70921872;25066208;no esta
19184856;25036341;no esta
91201848;25180554;no esta
73704342;25456608;no esta
48050757;27757191;no esta
35659158;26149513;esta
72809184;23485410;esta
99792229;25463007;no esta
24374977;25094368;no esta
66872829;25755274;no esta
62166754;25150688;no esta
11664651;23667170;esta
48816491;25721994;no esta
27781174;23618956;esta
02597836;24804235;no esta
95498879;27507591;no esta
13358096;25726261;esta
16983533;23366797;esta
24468722;25041888;no esta
45310326;25634954;esta
95295055;25767647;no esta
07339438;25173301;no esta
04902274;22897037;esta
38082197;24826421;no esta
47859320;24784608;no esta
04883204;26852659;no esta
28378569;24680502;no esta
27507133;22243812;esta
16907766;24555489;no esta
80492849;22547171;esta
90005937;26570633;no esta
50172630;27848498;no esta
91961331;27723485;no esta
47950585;25981834;no esta
38133954;26354740;no esta
56872690;25009888;no esta
02759187;24521782;no esta
27502560;26644019;no esta
28677191;25952820;no esta
94907265;29249670;no esta
99882957;25944287;no esta
69814555;24736395;esta
33621405;26993885;no esta
15074371;25539380;no esta
54371467;23489250;esta
40188885;25035915;no esta
95746947;27025885;no esta
04402718;25048288;no esta
70891901;24309729;no esta
62481352;23021624;esta
22781496;27979057;no esta
29259571;26837726;no esta
16997723;25280395;no esta
01826139;24876342;no esta
52179409;23731597;esta
32219295;25329461;no esta
13950033;24974048;no esta
87404384;24870795;no esta
73542173;24116022;no esta
90545267;24620342;esta
19500902;26948659;no esta
18830031;24419382;esta
86840611;26498526;no esta
10887556;25697247;no esta
11686848;24724449;no esta
70794403;3208103;esta
24006455;25020982;no esta
03959261;25215541;no esta
88840077;25591007;no esta
31681326;24418528;esta
91450368;25946420;no esta
08569626;24873354;no esta
27163874;26839433;no esta
44657942;23146637;esta
01000541;27228979;no esta
19684181;26129033;no esta
21765849;24127542;esta
23502178;25853407;no esta
94779993;25223221;no esta
20343208;26551860;no esta
68755110;25201034;no esta
78566790;24881035;no esta
00630739;25082848;no esta
49047315;24633995;no esta
29771771;26569352;no esta
39997699;25096501;esta
77982620;5013753;esta
45585982;25234741;no esta
71214940;26510473;no esta
67629257;27856178;no esta
72265212;25206581;no esta
79636904;25678047;no esta
10398142;24558048;esta
38094754;27362525;no esta
49770741;28162950;no esta
24269476;27929564;no esta
49334148;24912181;no esta
11941506;27028019;no esta
81399034;24079330;esta
27723238;26993032;no esta
32036414;25192927;no esta
31329513;25356768;no esta
21043543;25864500;esta
73021988;26995592;no esta
82228071;23762316;esta
43424414;23203811;esta
06786684;18157630;esta
37972692;25324768;no esta
70105085;26182367;no esta
63331272;27318152;esta
83649631;27186312;no esta
76925254;26368820;esta
08076251;23545570;esta
13903638;24718902;no esta
19143833;25446367;no esta
65234264;24886581;no esta
57420471;24855435;no esta
15173197;23786636;esta
57522535;22968717;esta
43885948;27299805;no esta
56190606;24673675;no esta
22351370;15757634;esta
19700870;29600816;no esta
00125129;27446578;no esta
19034757;23619809;esta
29946901;26573192;no esta
86499281;24830688;no esta
32023231;25863220;no esta
23826935;23174797;esta
09134368;24121569;esta
93172461;23735437;esta
31398197;24897249;no esta
25116152;24787595;no esta
49077852;24482102;no esta
29697185;24696715;no esta
87919034;26139273;no esta
93623866;26446900;no esta
62508644;26173407;no esta
15928664;25217675;no esta
70688099;23413303;esta
64154712;23221304;esta
92201289;24961674;no esta
33317334;25369567;no esta
47901886;26094046;no esta
78323246;24906635;no esta
44371461;25450634;no esta
69789022;21536825;esta
20654938;26786099;no esta
86508889;25807754;no esta
30564975;25366155;no esta
74734105;26938418;no esta
41206597;23118050;esta
59324019;26638473;no esta
22132724;24773515;no esta
26923208;26424286;no esta
00740835;25749727;esta
57163527;26533513;no esta
69828896;27452551;no esta
11417850;22967010;esta
14166577;27176925;no esta
27889229;27383431;no esta
16833392;26070154;no esta
99301003;23525944;esta
27748811;26363272;esta
85839797;23031011;esta
30003732;23270370;esta
41249544;25019275;no esta
82478517;24510262;esta
17330933;27139805;no esta
62846131;25454900;no esta
08659552;25613194;no esta
33499501;26967859;no esta
97723523;25239434;no esta
45428375;27928284;no esta
23944977;26481886;no esta
29802435;27797724;no esta
77026932;23512717;esta
60120786;25138314;no esta
58305034;25300448;no esta
51519443;24706102;no esta
24072596;23045517;esta
01649260;23394103;esta
60540876;23551543;esta
24486486;28363911;no esta
06012995;29009456;no esta
62971018;25631540;no esta
64306201;25069621;no esta
99159956;25242847;no esta
54043153;26434953;no esta
37489011;26115806;esta
86842894;29345242;no esta
28426631;26128607;esta
34939086;26433673;no esta
31431124;27630898;no esta
28438673;27515698;no esta
19924775;26073993;no esta
77256417;23116344;esta
06474833;23020771;esta
00884027;792746;esta
75246118;25727540;no esta
65531155;25263328;no esta
10724614;25022262;no esta
88296834;25157087;no esta
56135278;6207565;esta
15580003;24814475;no esta
43241466;23637729;esta
78947205;25936606;no esta
03208191;24625889;no esta
95457505;24800821;no esta
04984099;23647117;esta
31908107;9855987;esta
18961738;27191005;no esta
33543881;25074741;no esta
61149988;25175008;no esta
05941449;25180555;no esta
19994347;25170741;no esta
51136972;26964019;no esta
90187332;27033138;no esta
80745755;30175108;no esta
11527372;24802528;esta
08367944;23847223;esta
78880278;25300874;no esta
19425494;23696610;esta
12067070;24846901;no esta
58506302;24338742;esta
67631975;29760388;no esta
84528621;27448285;no esta
90936752;17042752;esta
85489752;25471967;no esta
29188217;26744286;no esta
43147205;25944287;esta
18589708;24921568;no esta
54581429;26034740;no esta
92354911;26430686;no esta
26518001;25265888;no esta
83764235;25227062;no esta
51601431;27863431;no esta
57307344;23331810;esta
93403818;24892128;no esta
23432191;27211485;no esta
50771685;23618956;esta
83775387;23799437;esta
76376611;25143861;esta
80181434;28048604;no esta
62340281;25245835;no esta
04122836;24865675;esta
70607475;24985141;no esta
16766270;8544843;esta
