User;Time;esta/no esta?
62119339;3135569;no esta
06015920;2967463;no esta
99942444;3018236;no esta
52519030;3169702;no esta
76330066;2749437;esta
53909915;3082663;no esta
58357687;2874877;esta
24927610;2967889;esta
71717374;3230290;no esta
16116904;3041276;no esta
40250799;4034128;no esta
84752045;2995623;no esta
92140467;3026770;no esta
14264619;3567356;no esta
66576020;2706769;esta
69066373;3205543;no esta
94674103;2891090;esta
18144209;3047249;no esta
84744167;3045970;no esta
27524790;3144102;no esta
34022275;2922663;esta
58829365;3063036;no esta
57176065;2970023;esta
73964249;3129169;esta
49476999;3285755;no esta
36394725;2914130;esta
43843660;2924370;esta
42249621;3064742;no esta
86295586;2978556;esta
99965090;2874876;esta
70501048;3178235;no esta
45511382;3111249;no esta
99335206;3085223;esta
62995691;2867196;esta
65401563;2803623;esta
82698365;3172689;no esta
96120785;3279356;no esta
33819799;2876156;esta
79940301;3118929;no esta
86694892;3252049;no esta
78725306;2822823;esta
16087718;3236262;no esta
14048397;3161596;no esta
61700087;3069863;no esta
53107968;2753704;esta
14111805;3140262;no esta
17681318;2891090;esta
09412803;2808317;esta
28816517;2881276;esta
32742766;3116369;no esta
44945185;3287889;no esta
36198243;2912850;esta
78983461;3318609;no esta
60966179;3114662;no esta
96165610;2968316;esta
75365087;3048956;esta
86007888;3051942;esta
12527009;2821117;esta
00130611;3593809;no esta
74636509;3160743;no esta
45672701;2798076;esta
45335342;3118929;no esta
76266120;3312636;no esta
93618727;3244369;no esta
94384302;3063889;no esta
14954330;3274663;no esta
35728400;3086503;no esta
32428616;3226876;no esta
15785471;2948263;esta
67793176;2895356;esta
47035712;3147942;no esta
52716007;3427409;no esta
69781613;2965756;esta
21892999;3145809;no esta
62276519;3243089;no esta
53945429;3347623;no esta
29179291;3097169;no esta
92868512;3108689;no esta
80993983;2957649;esta
95914172;3081383;no esta
18249717;3180370;no esta
34457831;3880955;no esta
80782796;3307515;no esta
21021984;3197436;no esta
41514119;3041703;esta
57379235;2849703;esta
17663409;2798929;esta
46407563;3773009;no esta
59692467;3234982;no esta
85849207;3141543;no esta
55671993;3249063;no esta
82095305;3048103;esta
70140389;3123623;no esta
31267166;3235836;no esta
32536060;3168849;no esta
64822730;3199996;no esta
99723479;3146236;no esta
76951327;3092049;esta
58671404;3213649;no esta
33414665;3060049;no esta
25353161;3332689;no esta
95660135;2823676;esta
84183431;3098876;no esta
27099940;3291302;no esta
08120349;3159462;no esta
97052271;2813436;esta
64730427;3156049;no esta
15927745;2921382;esta
78514287;4242341;esta
00832252;4286714;no esta
73263434;3583143;no esta
42565376;3193596;no esta
36544853;3272956;no esta
45664577;3055783;no esta
86468998;2820263;esta
30668849;3664208;no esta
63483601;3169702;no esta
71095368;3320316;no esta
75764453;3345915;no esta
00384866;3234983;no esta
22327678;3055356;no esta
79227300;2916690;esta
98358489;3356583;no esta
66238726;3093756;no esta
86522067;2970876;esta
72817780;3150503;esta
34208653;3075409;no esta
79230934;3045969;esta
75626712;3226449;no esta
58194561;3298982;no esta
99115070;3098449;no esta
87497349;2987089;esta
62518187;3119783;no esta
06842242;3101862;no esta
62089321;3156476;no esta
61963487;3183356;no esta
72009115;3091623;no esta
64368355;2892369;esta
22796858;3115089;no esta
23920227;3187622;no esta
98573982;3305382;no esta
55240455;2938023;esta
20165813;3149650;no esta
03567867;3195729;no esta
57716965;3112103;no esta
98030074;3292583;no esta
34164032;3127463;no esta
96839550;3378769;no esta
27728380;3164156;no esta
59297611;3059623;no esta
02308794;3476902;no esta
12931490;3272102;no esta
67503268;3515302;no esta
73822116;4008101;no esta
37646425;3819515;esta
44379765;3013116;esta
13632642;2943570;no esta
39909624;3081809;no esta
51169390;3217489;no esta
04884811;3531942;no esta
93133767;3357862;esta
62926270;3039570;esta
78153704;3098449;esta
11272000;3263569;no esta
34501429;3162022;no esta
80951707;3445756;no esta
39262115;3155622;no esta
29746352;3351889;no esta
86995529;3221756;no esta
69478662;3309650;no esta
17912385;3060903;no esta
12275883;3392849;no esta
16673970;3284476;no esta
67783440;3077543;no esta
09351323;3302822;no esta
25189702;3268263;no esta
24489423;2960210;esta
32504094;3080103;esta
53534956;3172263;esta
39365267;3224742;no esta
54506042;3176956;no esta
47763443;3150076;no esta
99718158;3172690;esta
59792971;3300263;no esta
68819238;2877863;esta
18088631;3249915;no esta
98669931;3467943;no esta
38017499;2909437;esta
45004117;3196156;no esta
60361581;2984103;esta
21746958;3752529;no esta
57779058;3229436;no esta
22326749;2858663;esta
94962223;3056210;esta
46176024;2944850;esta
60868204;3315622;no esta
32670257;3239249;no esta
89676913;3264422;no esta
88693000;3026343;esta
76570827;3007569;esta
04473716;3169276;no esta
62326493;3301969;no esta
54867104;3362555;esta
59262452;2871890;esta
18070755;3276796;no esta
52419440;3229862;no esta
62903302;3210662;no esta
08569292;3464956;no esta
53054395;3152636;no esta
36951108;3165863;no esta
73287793;3138556;no esta
33752632;3151783;no esta
65742426;2931623;esta
24645338;2760956;esta
91713293;3138129;no esta
52920695;3336955;no esta
46864132;3110396;no esta
43975627;2836903;esta
36262006;3299410;no esta
36074785;2958076;esta
00794653;2828796;esta
45052466;3184209;no esta
77777007;3201276;no esta
28081583;3142396;no esta
21006643;3244796;no esta
82913149;2990076;esta
23043786;3243515;no esta
30639913;3242236;no esta
97005114;3270395;no esta
79968508;3065169;esta
83577813;3204689;no esta
55873605;3147942;no esta
69633576;3030183;esta
59606508;2828796;esta
09079893;3335249;no esta
60290288;3112956;no esta
76548716;3173969;no esta
66647475;3226875;no esta
19867216;3148370;no esta
09465011;3155623;no esta
89361711;3253756;no esta
08513547;3129596;no esta
57983492;2930343;esta
77892849;3224742;no esta
71299552;2995623;esta
90684249;3155196;no esta
62235400;2990503;esta
86709760;3248209;no esta
17483686;2872743;esta
20073598;3098022;no esta
59899399;2993490;esta
35152675;3238396;no esta
01833060;3170983;no esta
18360631;3432102;no esta
46077537;3087782;esta
14631160;3281489;no esta
90875923;3344636;no esta
47547513;3556689;no esta
37456310;3306663;no esta
36240180;3514449;no esta
36146986;3389863;no esta
54930940;3216209;no esta
75697915;3293863;no esta
08992090;3151356;no esta
36171480;2907730;esta
90767785;3495249;no esta
27036009;3040423;no esta
04893167;2952103;esta
05484001;2726823;esta
70436394;3847248;no esta
07383182;3248636;no esta
09471090;2941436;no esta
47431085;3274663;no esta
80977887;3139836;no esta
47442686;2601383;esta
87692349;4058875;no esta
57064175;3149222;no esta
76968307;3066450;esta
17770758;3603196;no esta
72561158;3090343;no esta
57579037;2835196;esta
18852669;3391995;no esta
67386287;3113809;no esta
70325822;3442769;no esta
12554299;3165436;no esta
48224225;2759250;esta
99996004;3187195;no esta
76996734;3140263;no esta
53976139;3326715;no esta
82173442;2963196;no esta
34503601;2995623;no esta
36665036;3381755;no esta
49112674;2660690;esta
05008894;3118930;no esta
00220881;3153062;no esta
74623059;3029756;no esta
60228468;2694824;esta
97382103;3336529;no esta
69002825;3046396;esta
29433499;2982823;no esta
38145270;2786129;esta
54066716;3089063;no esta
66263259;3048956;no esta
26846977;3048102;no esta
25061796;3624102;no esta
41005915;2932049;esta
81145329;2985809;no esta
28471960;3181223;no esta
41050281;3137276;no esta
03341824;2950396;esta
74197597;3073276;no esta
56645548;2923943;esta
54109988;2921383;no esta
90315352;2900049;esta
10035067;3140262;no esta
04850860;3064316;no esta
49400162;3052370;no esta
77033641;3482449;esta
14733556;2775463;esta
48786593;3150076;no esta
82920368;2905170;esta
62804472;3086076;no esta
42479705;3012263;no esta
77512779;3241382;no esta
40662700;2967463;esta
06123595;3208103;no esta
48457612;3021649;no esta
27704801;2991356;esta
65950031;2628690;esta
84273314;3033170;no esta
49481159;3560955;no esta
11909676;3045970;esta
41906380;3013117;no esta
75016210;3551142;no esta
94696830;2926076;esta
73680041;3016529;no esta
04989718;3720955;no esta
82912305;3070289;esta
96795749;2932476;no esta
12994147;3170555;no esta
83389625;4392528;esta
90835214;3776848;esta
44048927;4536314;no esta
41205163;4571301;no esta
74089636;3988048;esta
44865260;3615569;esta
41075198;3411622;no esta
89473879;3916369;no esta
96568178;3281489;esta
39362865;4407888;no esta
79218198;4401488;no esta
09430424;3996582;esta
35995634;4502180;no esta
36268092;4186874;esta
70737487;3976955;no esta
33011690;3155623;no esta
29942393;3088636;no esta
45518857;3796048;no esta
45397037;3231569;no esta
57146887;3042983;no esta
44701136;3281062;no esta
43458462;3116369;no esta
01067130;3337809;no esta
24813945;3162022;esta
22760273;3467515;no esta
76915198;3099729;no esta
51207086;2804903;esta
12016233;3078396;no esta
33841830;2990076;no esta
35924261;2971303;no esta
96804295;3736315;no esta
70921872;3134289;no esta
19184856;3038716;no esta
91201848;3216635;no esta
73704342;3107409;no esta
48050757;3098449;no esta
35659158;3371516;esta
72809184;2899196;esta
99792229;2984103;no esta
24374977;3123622;no esta
66872829;3035303;no esta
62166754;3135996;no esta
11664651;3080529;esta
48816491;3348903;no esta
27781174;2878290;esta
02597836;3070716;no esta
95498879;3617276;no esta
13358096;3104422;esta
16983533;2794664;esta
24468722;3143250;no esta
45310326;2653436;esta
95295055;3195729;no esta
07339438;3147516;no esta
04902274;2807890;esta
38082197;3235836;no esta
47859320;3412049;no esta
04883204;3145809;no esta
28378569;2988796;no esta
27507133;2911143;no esta
16907766;3165009;no esta
80492849;2868477;esta
90005937;3277649;no esta
50172630;3592102;no esta
91961331;2920103;no esta
47950585;3137276;no esta
38133954;3184636;no esta
56872690;3136850;no esta
02759187;3007569;no esta
27502560;3632635;no esta
28677191;3095889;no esta
94907265;3084796;no esta
99882957;3111676;no esta
69814555;2746450;esta
33621405;3005436;no esta
15074371;3191889;no esta
54371467;3218770;esta
40188885;3149222;no esta
95746947;4497061;no esta
04402718;3328423;no esta
70891901;2967463;no esta
62481352;3028476;esta
22781496;3045543;no esta
29259571;5000526;no esta
16997723;3136850;no esta
01826139;3135996;no esta
52179409;2871036;esta
32219295;4086182;no esta
13950033;4267515;no esta
87404384;3249489;no esta
73542173;4064848;no esta
90545267;2879143;esta
19500902;3039996;no esta
18830031;2882556;esta
86840611;3064743;no esta
10887556;3455569;no esta
11686848;3229009;no esta
70794403;2536957;esta
24006455;3121916;no esta
03959261;3318609;no esta
88840077;3167996;no esta
31681326;2912849;esta
91450368;3284476;no esta
08569626;3178236;no esta
27163874;4223995;no esta
44657942;3031036;esta
01000541;3310502;no esta
19684181;4494075;no esta
21765849;4120741;esta
23502178;3227730;no esta
94779993;3313916;no esta
20343208;3747408;no esta
68755110;4324261;no esta
78566790;3604902;no esta
00630739;4762874;no esta
49047315;4101541;no esta
29771771;3020797;no esta
39997699;2967036;esta
77982620;3260582;no esta
45585982;4628474;no esta
71214940;3381329;no esta
67629257;3663782;no esta
72265212;3255889;no esta
79636904;3049383;no esta
10398142;3140263;esta
38094754;3159036;no esta
49770741;3071569;no esta
24269476;3066450;no esta
49334148;3141970;no esta
11941506;2995197;no esta
81399034;2603517;esta
27723238;3787515;no esta
32036414;3084796;no esta
31329513;3123623;no esta
21043543;3012689;esta
73021988;2914129;no esta
82228071;2790396;esta
43424414;3045969;esta
06786684;3089916;no esta
37972692;3258022;no esta
70105085;3011409;no esta
63331272;3243089;esta
83649631;2978556;no esta
76925254;2951676;esta
08076251;3188049;esta
13903638;3023783;no esta
19143833;3108263;no esta
65234264;3358716;no esta
57420471;2996050;no esta
15173197;3332263;esta
57522535;3441488;esta
43885948;3063463;no esta
56190606;3042129;no esta
22351370;2841169;esta
19700870;3074556;no esta
00125129;3243089;no esta
19034757;2904743;esta
29946901;3165436;no esta
86499281;2955943;no esta
32023231;2995196;no esta
23826935;3039570;esta
09134368;2794237;esta
93172461;2705917;esta
31398197;3197862;no esta
25116152;3059623;no esta
49077852;3103996;no esta
29697185;3068156;no esta
87919034;4956580;no esta
93623866;3048529;no esta
62508644;3112530;no esta
15928664;2954236;no esta
70688099;2719997;esta
64154712;2851409;esta
92201289;3656102;no esta
33317334;3033596;no esta
47901886;3118929;no esta
78323246;3211089;no esta
44371461;3057490;no esta
69789022;2643196;esta
20654938;3149649;no esta
86508889;3255036;no esta
30564975;3046396;no esta
74734105;3067303;no esta
41206597;2833063;esta
59324019;3115090;no esta
22132724;3322876;no esta
26923208;3419302;no esta
00740835;2965329;esta
57163527;3061329;no esta
69828896;3373649;no esta
11417850;2833063;esta
14166577;2970023;no esta
27889229;4249168;no esta
16833392;3083942;no esta
99301003;2741757;esta
27748811;3268262;esta
85839797;3042982;esta
30003732;2932050;esta
41249544;3589968;no esta
82478517;2996903;esta
17330933;3112956;no esta
62846131;3249489;no esta
08659552;4131408;no esta
33499501;3429116;no esta
97723523;3665488;no esta
45428375;3351889;no esta
23944977;3121916;no esta
29802435;3738449;no esta
77026932;3069009;esta
60120786;3105703;no esta
58305034;3469648;no esta
51519443;3570769;no esta
24072596;2848423;esta
01649260;3920208;esta
60540876;3114236;esta
24486486;3150929;no esta
06012995;3673595;no esta
62971018;4557221;no esta
64306201;3846822;no esta
99159956;4061008;no esta
54043153;3444476;no esta
37489011;3865168;esta
86842894;3631355;no esta
28426631;3012263;esta
34939086;3551569;no esta
31431124;3247355;no esta
28438673;3106983;no esta
19924775;3911675;no esta
77256417;2962343;esta
06474833;2749436;esta
00884027;588799;esta
75246118;3252475;no esta
65531155;3074556;no esta
10724614;3062610;no esta
88296834;3624955;no esta
56135278;2990503;esta
15580003;3564796;no esta
43241466;2789969;esta
78947205;3199996;no esta
03208191;2975143;no esta
95457505;3265276;no esta
04984099;2842023;esta
31908107;3235409;no esta
18961738;4604154;no esta
33543881;3724795;no esta
61149988;3308795;no esta
05941449;4139088;no esta
19994347;4514981;no esta
51136972;4564048;no esta
90187332;3068156;no esta
80745755;3485436;no esta
11527372;4211195;esta
08367944;3135569;esta
78880278;2874876;no esta
19425494;2802770;esta
12067070;2939303;no esta
58506302;3664635;esta
67631975;3918501;no esta
84528621;3175249;no esta
90936752;2847570;esta
85489752;3185489;no esta
29188217;3263569;no esta
43147205;2892370;esta
18589708;3534075;no esta
54581429;3339516;no esta
92354911;3682128;no esta
26518001;3236689;no esta
83764235;3436795;no esta
51601431;3517009;no esta
57307344;3564796;esta
93403818;2939729;no esta
23432191;3394982;no esta
50771685;3686395;esta
83775387;3234129;esta
76376611;3552422;esta
80181434;3699622;no esta
62340281;3129596;no esta
04122836;2872743;esta
70607475;3755089;no esta
16766270;3205969;esta
70861707;3174396;no esta
23729810;3815248;esta
99635419;3376209;no esta
45180874;2882983;esta
27527543;3408209;no esta
83393241;3229009;no esta
87364314;3234129;no esta
10008947;3242662;esta
22875349;3086076;esta
97301844;2973009;no esta
80488573;3251196;no esta
73806852;3260155;no esta
01084118;3251622;no esta
64427099;3237543;no esta
57944407;3202983;no esta
45648589;3444049;no esta
66664550;4043515;no esta
05320795;3244796;no esta
55723000;3098876;no esta
78578744;3328422;no esta
58926804;3269969;no esta
87933854;3144956;no esta
31627807;3310076;no esta
83735449;2802343;esta
66439166;3164583;no esta
26839816;3951355;no esta
88959587;3531089;no esta
68574352;3741008;no esta
41752654;2755836;esta
19018543;3055783;esta
70875947;3181223;esta
98711209;3111249;esta
53296627;3258449;no esta
92353196;3108690;no esta
91850156;2739196;esta
84616195;3185916;no esta
21560725;3144102;no esta
19145056;2736210;esta
48435813;3138982;no esta
77865320;3202983;no esta
26677238;3154342;no esta
01469641;3457703;no esta
37982351;2990076;no esta
12536128;2949117;no esta
18746740;2920529;no esta
35566164;3205969;no esta
25590554;3113383;esta
03960180;2967463;no esta
91647358;3176529;no esta
41995714;2967890;no esta
58271111;3132583;no esta
88317030;3236263;no esta
87761420;2951676;no esta
02530179;2981970;no esta
30583115;3455996;no esta
28893131;3138556;no esta
19124233;2941009;no esta
93560426;3153063;no esta
04813703;3211089;no esta
19642477;2843303;esta
83052711;2765223;esta
58431191;3228582;esta
56940630;3160316;no esta
27988733;3187623;no esta
38602294;3013543;esta
30454781;2894077;esta
40734143;3127889;no esta
19974448;3351463;esta
72587944;3205543;no esta
42374386;3149649;no esta
